#z,   mu,   1-sigma
0.1568	39.3587	0.1473
0.15819	39.1737	0.1192
0.15881	39.3271	0.1167
0.15933	39.5408	0.1686
0.15948	39.204	0.1048
0.16018	39.2816	0.1107
0.16031	39.4355	0.1258
0.1604	39.2982	0.1185
0.16046	39.4909	0.1441
0.16053	39.3449	0.1102
0.16139	39.4216	0.1248
0.16163	39.5177	0.1278
0.16267	39.6061	0.1253
0.16382	39.3796	0.1212
0.16448	39.3928	0.108
0.16503	39.456	0.1056
0.16514	39.4293	0.1099
0.16576	39.2914	0.1222
0.16799	39.4093	0.1171
0.1694	39.614	0.1153
0.16941	39.8242	0.1329
0.17008	39.6021	0.1028
0.17043	39.4787	0.1416
0.17144	39.6459	0.1658
0.17157	39.5748	0.1186
0.17281	39.8381	0.1343
0.1733	39.5122	0.0961
0.17354	39.4476	0.1056
0.17359	39.6413	0.1269
0.17365	39.8527	0.124
0.17371	39.6782	0.1422
0.1742	39.6936	0.1073
0.17424	39.5971	0.1108
0.17461	39.8589	0.1283
0.17537	39.6165	0.1199
0.17675	39.8392	0.124
0.17685	39.5818	0.1014
0.17708	39.6347	0.1227
0.17746	39.6945	0.1277
0.17748	39.4332	0.1247
0.1777	39.7076	0.1059
0.17772	39.5487	0.115
0.17818	40.0894	0.126
0.17831	39.7353	0.1126
0.1787	39.7638	0.1137
0.17893	39.6348	0.1248
0.1792	39.8378	0.1607
0.17967	39.8995	0.1437
0.17972	39.6619	0.1142
0.18004	40.0345	0.1465
0.18046	39.4932	0.1027
0.18058	39.7503	0.1142
0.1806	39.7079	0.1527
0.18071	39.7406	0.137
0.18122	39.6357	0.109
0.18141	39.8066	0.1199
0.18152	39.7854	0.1466
0.18212	39.5896	0.104
0.18223	39.6928	0.1273
0.18261	39.9403	0.1384
0.18353	39.6603	0.1239
0.18356	39.8675	0.1218
0.18365	39.9122	0.1395
0.18446	39.9103	0.1096
0.1846	39.7104	0.1354
0.1846	39.7314	0.1037
0.18478	39.7208	0.1013
0.18484	39.6661	0.1172
0.18538	39.8169	0.1053
0.18542	39.9006	0.1167
0.18542	39.6932	0.1284
0.18562	39.8437	0.1241
0.18628	39.8864	0.1112
0.18905	39.5631	0.1178
0.1891	40.2429	0.1291
0.18914	39.8402	0.132
0.18959	39.8551	0.1479
0.18988	39.8201	0.1207
0.19005	40.0141	0.1162
0.19024	39.7538	0.1581
0.1907	40.0432	0.1147
0.19141	39.3889	0.1364
0.1919	39.892	0.1345
0.19358	39.9517	0.1365
0.1957	39.9716	0.1321
0.19582	39.9113	0.1144
0.1959	39.861	0.1065
0.19602	39.9028	0.1162
0.1963	40.0672	0.1351
0.1965	40.098	0.1354
0.19694	39.9135	0.1111
0.19731	39.7988	0.1113
0.19777	39.8509	0.1301
0.1984	40.0003	0.1248
0.19845	39.9876	0.1261
0.1986	39.9576	0.1312
0.1994	39.7274	0.149
0.19958	39.9664	0.1558
0.1998	40.0221	0.1321
0.20072	40.0853	0.1556
0.20073	39.867	0.1879
0.20192	39.7462	0.1157
0.20244	39.9583	0.1364
0.20284	40.0958	0.1165
0.20291	40.0096	0.1212
0.20299	39.9859	0.1168
0.20311	40.064	0.1367
0.20314	39.9123	0.1195
0.20324	40.0062	0.1177
0.20431	40.0053	0.1203
0.20493	39.9181	0.1564
0.20532	40.2939	0.1551
0.20562	39.9225	0.1181
0.20584	40.0867	0.1307
0.2071	40.3915	0.1905
0.20824	40.0134	0.1185
0.20827	39.9458	0.1094
0.20861	40.067	0.1294
0.2088	40.2214	0.1542
0.20982	40.2604	0.1645
0.21028	40.0051	0.1059
0.21037	40.2749	0.1187
0.21053	40.0023	0.132
0.21073	40.0896	0.1517
0.21075	40.38	0.148
0.21075	39.9402	0.1184
0.21079	40.0842	0.1266
0.21139	40.041	0.1277
0.21154	39.9851	0.1263
0.21198	40.5025	0.1836
0.21231	40.1597	0.1312
0.21311	40.029	0.1462
0.21313	40.0985	0.1232
0.21327	40.1476	0.1344
0.21432	40.0575	0.1822
0.21434	40.1649	0.1254
0.2149	40.5615	0.1478
0.21641	39.9565	0.1137
0.21651	40.1566	0.1303
0.21731	40.2562	0.1537
0.21735	40.1405	0.1422
0.2179	40.2938	0.141
0.2184	40.1055	0.1337
0.2186	40.3019	0.162
0.21861	40.2296	0.1348
0.21911	40.2394	0.1239
0.21929	40.2126	0.0999
0.21946	40.026	0.1563
0.2195	40.1828	0.1043
0.21986	40.361	0.1353
0.22043	40.1735	0.16
0.22146	40.1487	0.1204
0.22146	40.1734	0.1377
0.2223	40.2964	0.1371
0.22259	40.4441	0.1562
0.22308	40.2901	0.1268
0.22374	40.108	0.1186
0.22425	40.5132	0.147
0.22448	40.0266	0.1577
0.2251	40.2114	0.1171
0.22556	40.2294	0.128
0.22562	40.0821	0.1222
0.22644	40.2335	0.138
0.22796	40.1801	0.1444
0.22853	40.2936	0.1357
0.22889	40.357	0.1431
0.22939	40.3184	0.1328
0.22943	40.2278	0.124
0.23027	40.3444	0.1525
0.23071	40.3944	0.1472
0.23086	40.0519	0.1593
0.23152	40.2776	0.1523
0.23353	40.5662	0.1537
0.23359	40.2717	0.1465
0.23362	40.2425	0.1489
0.23466	40.1853	0.2031
0.23517	40.3524	0.1473
0.23603	40.5187	0.1223
0.23643	40.591	0.1386
0.23657	40.2423	0.1427
0.2368	40.3829	0.1254
0.23753	40.3597	0.1412
0.23823	40.3465	0.1273
0.23851	40.5584	0.2592
0.23943	40.0803	0.1404
0.24001	40.4333	0.1657
0.24074	40.4909	0.1176
0.24111	40.4519	0.11
0.24146	40.2175	0.127
0.24162	40.3276	0.1438
0.24177	40.6693	0.1506
0.24237	40.6817	0.1264
0.24275	40.5458	0.1515
0.24288	40.3461	0.1141
0.24317	40.5991	0.1582
0.2441	40.3211	0.1472
0.24488	40.2222	0.1272
0.24494	40.3906	0.1296
0.2451	40.62	0.1436
0.24526	40.2295	0.1266
0.24527	40.7347	0.187
0.2453	40.0796	0.1493
0.24575	40.4801	0.1434
0.24583	40.5027	0.1244
0.24599	40.4777	0.121
0.24615	40.4772	0.1255
0.24616	40.5203	0.1078
0.24649	40.3777	0.1439
0.24805	40.3391	0.1328
0.24828	40.4512	0.1321
0.24832	40.4691	0.1339
0.24849	40.5512	0.1394
0.24862	40.4887	0.1469
0.2488	40.5473	0.1376
0.249	40.3673	0.1098
0.24931	40.7555	0.1419
0.24943	40.4897	0.121
0.24954	40.4031	0.1396
0.24999	40.7262	0.1521
0.25001	40.4741	0.1389
0.2501	40.5301	0.128
0.25012	40.6655	0.131
0.2505	40.3813	0.1273
0.25051	40.5078	0.1167
0.25085	40.7643	0.1693
0.25149	40.5701	0.1268
0.25163	40.6054	0.1468
0.25218	40.534	0.1605
0.25249	40.569	0.1137
0.2534	40.4417	0.1077
0.25577	40.6943	0.1787
0.25626	40.5012	0.1481
0.2564	40.6036	0.1543
0.25654	40.6358	0.1743
0.2569	40.7112	0.1677
0.25693	40.6295	0.1426
0.2574	40.7337	0.1525
0.25769	40.6412	0.144
0.25848	40.469	0.1298
0.26043	40.5846	0.1193
0.2605	40.7187	0.1357
0.26088	40.6693	0.148
0.2611	40.5676	0.1422
0.26132	40.8069	0.1717
0.26136	40.5054	0.1532
0.26199	40.5201	0.1076
0.26312	40.7506	0.1325
0.26318	40.508	0.1103
0.26327	40.6695	0.1371
0.26349	40.3736	0.1458
0.26377	40.5867	0.136
0.26388	40.6307	0.1566
0.26388	40.4179	0.1451
0.26419	40.8165	0.1642
0.2646	40.6074	0.1375
0.2655	40.3673	0.1249
0.26658	40.6945	0.1463
0.26801	40.5849	0.1677
0.26826	40.7507	0.1593
0.26828	40.5942	0.1086
0.26848	40.8448	0.1498
0.26849	40.6949	0.1357
0.26862	40.5409	0.0947
0.26991	40.7249	0.1305
0.27001	40.6295	0.1242
0.27047	40.5817	0.118
0.27057	40.5732	0.1301
0.27088	40.6948	0.1637
0.27131	40.6535	0.1038
0.27307	40.6619	0.1437
0.27446	40.6909	0.1607
0.27509	40.6305	0.122
0.27509	40.8637	0.1415
0.2751	40.7367	0.1541
0.2754	40.7788	0.1472
0.2763	40.9844	0.1908
0.27716	41.1848	0.194
0.27805	40.7407	0.1353
0.279	40.8394	0.129
0.27946	40.6572	0.1119
0.27989	40.635	0.1397
0.28051	40.7404	0.1085
0.28251	40.9091	0.1134
0.28313	40.8018	0.1352
0.2836	40.7721	0.0977
0.28397	40.675	0.1128
0.284	40.8349	0.1496
0.28403	40.6584	0.1353
0.28509	40.5731	0.1139
0.2854	40.9625	0.1496
0.28546	40.7937	0.1316
0.28578	40.8268	0.1356
0.28622	40.7657	0.1487
0.2863	41.0196	0.1438
0.28707	40.7715	0.137
0.28712	40.6438	0.1494
0.28845	40.8444	0.1267
0.28854	40.8709	0.1591
0.2896	41.0774	0.1584
0.29003	40.7862	0.146
0.2902	40.7067	0.1443
0.2908	40.6709	0.1541
0.2909	40.6017	0.1469
0.29121	40.8774	0.1476
0.29172	40.8041	0.134
0.29212	40.4945	0.1303
0.29245	40.8979	0.165
0.29282	40.827	0.1648
0.29291	40.8299	0.1267
0.29318	40.9476	0.1448
0.29532	41.0884	0.1214
0.2956	41.1289	0.1981
0.29649	40.7896	0.14
0.29843	40.7516	0.1578
0.29859	41.3524	0.161
0.2988	40.9899	0.1553
0.29911	40.8867	0.133
0.29948	41.0346	0.1707
0.30004	41.0676	0.1212
0.30006	40.9893	0.1646
0.30012	40.7866	0.1594
0.30078	41.2531	0.1865
0.30143	40.946	0.1311
0.30156	41.1684	0.1374
0.30158	40.9712	0.0859
0.30249	40.9746	0.1536
0.30317	41.0247	0.116
0.30337	41.2355	0.138
0.30369	40.86	0.1332
0.30525	41.0061	0.1144
0.30538	41.0355	0.1256
0.30549	41.0342	0.14
0.30567	40.7346	0.1917
0.30617	41.1245	0.1571
0.30642	41.2335	0.1577
0.30666	41.0329	0.1447
0.30801	41.3127	0.1186
0.3088	41.1666	0.1482
0.30894	40.9467	0.1439
0.309	41.0489	0.1599
0.3092	41.1745	0.1988
0.31032	41.1685	0.1315
0.31079	40.8058	0.152
0.31156	41.0975	0.1076
0.31262	40.9756	0.1378
0.31353	41.1764	0.1466
0.31437	40.7088	0.131
0.31468	41.2622	0.1249
0.3148	41.1775	0.1541
0.31555	41.2865	0.1557
0.31579	41.0511	0.1476
0.31774	41.1978	0.1494
0.31811	41.1639	0.1235
0.31841	41.4281	0.232
0.31894	41.2755	0.1333
0.31894	41.0183	0.1514
0.32007	41.0004	0.1288
0.32092	41.3701	0.1509
0.32095	41.07	0.122
0.32218	40.8889	0.1468
0.32454	41.1568	0.1016
0.32529	41.3259	0.1442
0.32531	41.2478	0.1479
0.32553	41.2595	0.1762
0.326	41.0257	0.1399
0.32753	41.1638	0.1366
0.32832	41.3022	0.1886
0.3284	41.4763	0.1628
0.32841	41.0141	0.1803
0.32891	41.5526	0.2018
0.32944	41.3383	0.1239
0.32944	41.019	0.1403
0.33015	41.3473	0.1127
0.33059	41.2837	0.1551
0.3306	41.3293	0.1631
0.3307	41.1257	0.1499
0.33081	41.2	0.1502
0.33094	41.1475	0.1083
0.33096	41.1246	0.1416
0.33159	41.1917	0.1189
0.33159	41.3706	0.183
0.3318	41.1192	0.1197
0.33293	41.405	0.14
0.33398	41.2882	0.1543
0.33493	41.1062	0.1165
0.33742	41.2759	0.1082
0.33748	41.0787	0.1545
0.33753	41.2303	0.1803
0.33829	41.2723	0.1507
0.33848	41.2366	0.1373
0.3385	41.1411	0.1548
0.34052	41.3077	0.1084
0.34092	41.2302	0.1823
0.3416	41.2428	0.1485
0.34546	41.3213	0.1625
0.34593	41.4766	0.1111
0.34688	41.1282	0.1474
0.347	41.589	0.2574
0.34872	41.3328	0.1214
0.34902	41.4735	0.1364
0.34923	41.384	0.1372
0.34931	41.5077	0.1081
0.34957	41.0808	0.13
0.34957	41.2212	0.1172
0.3507	41.3223	0.1089
0.35092	41.3636	0.1281
0.35157	41.5799	0.1196
0.35161	41.4074	0.1146
0.35306	41.1645	0.1447
0.35363	41.5056	0.1481
0.35527	41.5948	0.1172
0.35582	41.3689	0.1386
0.35833	41.3051	0.1272
0.35858	41.3081	0.1238
0.35902	41.5556	0.1337
0.36	41.2883	0.135
0.3602	41.2285	0.1613
0.36082	41.5079	0.1382
0.36135	41.267	0.2029
0.36165	41.5235	0.1557
0.36491	41.561	0.1472
0.36616	41.2436	0.1942
0.36646	41.3639	0.1241
0.36783	41.3506	0.1245
0.36791	41.6017	0.0999
0.36924	41.5696	0.1357
0.36939	41.3606	0.1459
0.37003	41.445	0.1316
0.37013	41.503	0.1254
0.3705	41.3945	0.1208
0.37051	41.1277	0.1114
0.37053	41.7933	0.1548
0.3706	41.5169	0.1043
0.37089	41.477	0.1063
0.37144	41.4958	0.2851
0.3715	41.6523	0.1241
0.37164	41.5654	0.108
0.3735	41.4498	0.0995
0.37386	41.6417	0.0763
0.3786	41.5639	0.1441
0.37949	41.4549	0.1297
0.3799	41.5413	0.1317
0.38003	41.4905	0.1262
0.38054	41.3681	0.1432
0.38083	41.5661	0.1412
0.38164	41.8827	0.1483
0.38171	41.672	0.1431
0.38246	41.5399	0.1756
0.38447	41.7218	0.1384
0.38598	41.6452	0.1285
0.38734	41.7512	0.161
0.38775	41.6401	0.1835
0.38887	41.465	0.137
0.39267	41.5351	0.1674
0.40048	41.6217	0.1213
0.40078	41.6316	0.1448
0.4008	41.5011	0.123
0.40214	41.6101	0.147
0.40455	41.8106	0.109
0.40471	41.4894	0.1549
0.40547	41.9258	0.1131
0.40927	41.8436	0.1882
0.40946	41.828	0.2034
0.40996	41.8138	0.1124
0.41131	41.9656	0.1297
0.41155	41.936	0.1611
0.41664	41.8793	0.1203
0.41865	41.75	0.1209
0.41929	41.9488	0.1281
0.4193	41.8056	0.1456
0.41957	41.5198	0.1564
0.42028	41.8363	0.1643
0.42086	41.811	0.2337
0.42244	41.7003	0.1313
0.42353	41.7198	0.1392
0.42359	41.9487	0.2788
0.42693	41.9798	0.1527
0.42696	41.9214	0.1613
0.42784	42.3955	0.1715
0.42866	42.0717	0.1435
0.42886	41.8319	0.1446
0.42967	42.1085	0.1518
0.43015	41.8743	0.1238
0.43487	41.9262	0.1166
0.43544	41.7303	0.1125
0.43673	42.2048	0.1431
0.43885	41.92	0.1378
0.43927	41.7922	0.1866
0.44007	42.1844	0.1651
0.44058	41.752	0.1329
0.44255	42.0403	0.1188
0.44368	41.9307	0.1427
0.44758	41.9618	0.1552
0.44956	42.1466	0.1411
0.45059	41.813	0.1344
0.4507	42.0079	0.1511
0.45155	41.7245	0.1481
0.45169	42.0484	0.1217
0.45173	41.7355	0.1402
0.4604	42.1561	0.145
0.46101	42.095	0.1592
0.46127	41.9831	0.1382
0.46156	42.1247	0.1148
0.4664	42.1263	0.1154
0.46664	42.5602	0.1758
0.4684	42.0976	0.1205
0.47039	42.1618	0.1239
0.47057	42.0055	0.1438
0.47058	42.4303	0.157
0.47175	42.0781	0.1488
0.47572	42.0451	0.1087
0.47796	42.245	0.1576
0.47942	41.9489	0.1412
0.4804	42.1143	0.1174
0.48057	42.1402	0.1204
0.48072	42.0535	0.1711
0.48176	42.3437	0.1479
0.48881	42.2303	0.116
0.4948	42.2327	0.118
0.49737	42.2942	0.1382
0.50074	42.4129	0.1445
0.50091	42.3284	0.1922
0.50275	42.1577	0.1978
0.50276	42.2573	0.2127
0.50309	42.3001	0.1337
0.50718	42.3379	0.1368
0.50736	42.3004	0.1398
0.50818	42.1228	0.1377
0.51002	42.2024	0.1174
0.5109	42.1856	0.1785
0.51176	42.4595	0.1151
0.5138	42.5145	0.1506
0.51434	42.4709	0.1474
0.51476	42.3492	0.1198
0.51559	42.3373	0.191
0.51879	42.3102	0.149
0.51941	42.3697	0.1068
0.51961	42.3105	0.1917
0.52278	42.5211	0.1516
0.5285	42.2019	0.1418
0.53278	42.4167	0.1221
0.53378	42.2848	0.1839
0.53433	42.2766	0.142
0.53532	42.3462	0.1296
0.53578	42.3937	0.1084
0.54539	42.6661	0.1403
0.54831	42.2419	0.1581
0.55014	42.4883	0.1393
0.55031	42.5307	0.1299
0.5526	42.3355	0.1481
0.55381	42.6503	0.1277
0.55775	42.615	0.1433
0.55875	42.5115	0.1471
0.55875	42.949	0.1665
0.56276	42.6083	0.1252
0.56475	42.6581	0.1431
0.57584	42.7468	0.1491
0.57613	42.5601	0.1405
0.57661	42.5992	0.1253
0.57824	42.6373	0.1604
0.57828	42.6017	0.1449
0.57875	42.5878	0.1257
0.5796	42.54	0.1274
0.5806	42.728	0.1626
0.58073	42.8917	0.1439
0.58294	42.6933	0.1267
0.58328	42.9766	0.1362
0.58375	42.8257	0.1431
0.58375	42.6313	0.1011
0.58575	42.9094	0.1564
0.58728	42.8102	0.1496
0.58873	42.662	0.1332
0.59027	42.7028	0.1756
0.59185	42.6024	0.1353
0.6006	42.7557	0.1684
0.60326	42.9483	0.1462
0.60825	42.7254	0.1276
0.60987	42.9082	0.1621
0.61064	42.8224	0.1331
0.61124	43.1064	0.1688
0.6157	42.9217	0.1573
0.61992	42.7986	0.1095
0.62063	42.8811	0.1176
0.62189	42.7743	0.1674
0.62522	42.8198	0.1331
0.62723	42.783	0.1465
0.63056	42.6453	0.1093
0.63071	42.5301	0.1934
0.6319	42.7765	0.1539
0.63222	43.025	0.2121
0.63771	42.7361	0.2586
0.63822	42.849	0.2022
0.64191	42.9678	0.1683
0.64364	42.9653	0.2061
0.64364	42.9727	0.2045
0.64764	42.995	0.1751
0.64864	42.9036	0.1749
0.66206	43.1134	0.197
0.66464	42.9515	0.1594
0.67065	43.1539	0.1927
0.67767	43.404	0.2142
0.68196	42.9225	0.1467
0.68366	43.3159	0.3026
0.68517	43.2157	0.2447
0.68866	42.958	0.1535
0.69065	43.1061	0.2038
0.69315	43.1556	0.2507
0.69715	43.1154	0.1613
0.69816	43.1416	0.2181
0.69915	43.3147	0.2273
0.69916	43.1528	0.1697
0.69998	43.226	0.1723
0.70064	43.2118	0.1734
0.70115	43.0851	0.2822
0.70198	43.122	0.1832
0.70198	43.2532	0.1821
0.71565	43.2063	0.1994
0.71868	43.0206	0.1502
0.71963	43.1921	0.2136
0.72013	43.2338	0.2067
0.72068	43.387	0.2009
0.72668	43.2591	0.1661
0.72767	43.2158	0.1982
0.73012	43.1414	0.2026
0.73362	43.3757	0.2364
0.73401	43.4509	0.1809
0.735	43.1912	0.1559
0.73501	43.0609	0.1394
0.73561	43.3977	0.2276
0.73602	43.4283	0.1964
0.73669	43.1157	0.1389
0.74	43.1976	0.1244
0.74202	43.5652	0.2044
